community_profile_case,profile_id,climate_zone,scenario_id,scenario_hash,episode_seed,dc_operation,bess_enabled,dc_scale_of_reference_mix,maximum_pv_curtailment_fraction,status,pv_rated_kw,total_community_load_kwh,total_pv_available_kwh,total_pv_used_kwh,maximum_pcc_import_kw,deadline_miss_fraction,terminal_backlog_fraction
climate_5a,eulp_mixed_5a,5A,hourly_seed_10071,19cc6c13ca0027eb9c4ebcc9b805d09727dbfd84425085565ba4e4fcb2176c2e,10071,flexible,True,1,0.05,optimal,952.299538895,92896.9418642,61326.2175893,58259.9067099,827.944233321,0.00738711423606,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10071,19cc6c13ca0027eb9c4ebcc9b805d09727dbfd84425085565ba4e4fcb2176c2e,10071,rigid,True,1,0.05,optimal,906.233871351,92896.9418642,58359.6791886,55441.6952292,824.800292824,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10072,5a30c5cf27d258818da8793a841b95f3e01ed56057f9022fdfe1916c691505a3,10072,flexible,False,1,0.05,optimal,799.789314345,77220.4582432,29801.4063197,28311.3360038,627.731390217,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10072,5a30c5cf27d258818da8793a841b95f3e01ed56057f9022fdfe1916c691505a3,10072,rigid,False,1,0.05,optimal,754.670419387,77220.4582432,28120.2054119,26714.1951413,626.834171739,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10072,5a30c5cf27d258818da8793a841b95f3e01ed56057f9022fdfe1916c691505a3,10072,flexible,True,1,0.05,optimal,865.541340782,77220.4582432,32251.4301211,30638.858615,629.475756219,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10072,5a30c5cf27d258818da8793a841b95f3e01ed56057f9022fdfe1916c691505a3,10072,rigid,True,1,0.05,optimal,820.66360862,77220.4582432,30579.2153179,29050.254552,625.854406118,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10073,b5eacf78e4d1018bfdf5e040be16138401fbaca393a30f7cbdca52c528821dd2,10073,flexible,False,1,0.05,optimal,585.413494412,68226.74767,27098.6584455,25743.7255232,630.140147605,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10073,b5eacf78e4d1018bfdf5e040be16138401fbaca393a30f7cbdca52c528821dd2,10073,rigid,False,1,0.05,optimal,515.591999372,68226.74767,23866.6372087,22673.3053483,604.40072029,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10073,b5eacf78e4d1018bfdf5e040be16138401fbaca393a30f7cbdca52c528821dd2,10073,flexible,True,1,0.05,optimal,639.265422667,68226.74767,29591.4520424,28111.8794403,624.314248002,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10073,b5eacf78e4d1018bfdf5e040be16138401fbaca393a30f7cbdca52c528821dd2,10073,rigid,True,1,0.05,optimal,570.844580719,68226.74767,26424.2667209,25103.0533849,603.437217871,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10074,e240197d3323f5b4498c1d41d8437da98415503b63d7957c745ae77c1ba1173c,10074,flexible,False,1,0.05,optimal,797.413292698,74019.2483984,46928.7721378,44582.3335309,677.295183873,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10074,e240197d3323f5b4498c1d41d8437da98415503b63d7957c745ae77c1ba1173c,10074,rigid,False,1,0.05,optimal,769.949524775,74019.2483984,45312.4949592,43046.8702113,643.885131064,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10074,e240197d3323f5b4498c1d41d8437da98415503b63d7957c745ae77c1ba1173c,10074,flexible,True,1,0.05,optimal,857.421469688,74019.2483984,50460.3285969,47937.312167,670.846939379,0.00473507341875,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10074,e240197d3323f5b4498c1d41d8437da98415503b63d7957c745ae77c1ba1173c,10074,rigid,True,1,0.05,optimal,829.866342919,74019.2483984,48838.6748356,46396.7410939,643.007292423,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10075,0dc37fad33d34179ce22d96f539537bb8d17ed0af747838ced0f9daadb980e25,10075,flexible,False,1,0.05,optimal,625.399760586,57341.8328194,32563.1682926,30935.009878,537.744440556,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10075,0dc37fad33d34179ce22d96f539537bb8d17ed0af747838ced0f9daadb980e25,10075,rigid,False,1,0.05,optimal,584.346246871,57341.8328194,30425.6035535,28904.3233758,507.174559533,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10075,0dc37fad33d34179ce22d96f539537bb8d17ed0af747838ced0f9daadb980e25,10075,flexible,True,1,0.05,optimal,681.673040666,57341.8328194,35493.1922631,33718.53265,536.545753804,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10075,0dc37fad33d34179ce22d96f539537bb8d17ed0af747838ced0f9daadb980e25,10075,rigid,True,1,0.05,optimal,640.944008387,57341.8328194,33372.5225474,31703.89642,520.349078327,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10076,c6f7d4354d1e2ebfc5234f5bb58d3d56a414b158cecc0a01f18d1ea4f4e2c950,10076,flexible,False,1,0.05,optimal,806.171534068,77672.803547,48014.9966588,45614.2468259,807.394334874,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10076,c6f7d4354d1e2ebfc5234f5bb58d3d56a414b158cecc0a01f18d1ea4f4e2c950,10076,rigid,False,1,0.05,optimal,741.225725776,77672.803547,44146.8710349,41939.5274832,783.050944771,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10076,c6f7d4354d1e2ebfc5234f5bb58d3d56a414b158cecc0a01f18d1ea4f4e2c950,10076,flexible,True,1,0.05,optimal,862.331963065,77672.803547,51359.8714115,48791.8778409,797.523293233,0.00636390233455,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10076,c6f7d4354d1e2ebfc5234f5bb58d3d56a414b158cecc0a01f18d1ea4f4e2c950,10076,rigid,True,1,0.05,optimal,799.370426452,77672.803547,47609.9275815,45229.4312024,782.499891078,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10077,675202eda83407432e4701db9e9fb5ec847fb23dfd409dae6bed71e220fc80d8,10077,flexible,False,1,0.05,optimal,953.335191206,106297.449311,33493.2523128,31818.5896971,814.435684054,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10077,675202eda83407432e4701db9e9fb5ec847fb23dfd409dae6bed71e220fc80d8,10077,rigid,False,1,0.05,optimal,930.28710888,106297.449311,32683.5106356,31049.3351038,838.957320727,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10077,675202eda83407432e4701db9e9fb5ec847fb23dfd409dae6bed71e220fc80d8,10077,flexible,True,1,0.05,optimal,1029.84722185,106297.449311,36181.3275783,34372.2611994,821.536712763,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10077,675202eda83407432e4701db9e9fb5ec847fb23dfd409dae6bed71e220fc80d8,10077,rigid,True,1,0.05,optimal,1005.34436256,106297.449311,35320.4756386,33554.4518567,838.957320727,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10078,d974622b035a13eeb0d6c4acd0d7f800d23206ce1b527fccc319919c8698a288,10078,flexible,False,1,0.05,optimal,936.38374823,95172.0357931,59674.6978526,56690.96296,792.349608178,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10078,d974622b035a13eeb0d6c4acd0d7f800d23206ce1b527fccc319919c8698a288,10078,rigid,False,1,0.05,optimal,914.106472011,95172.0357931,58254.991744,55342.2421568,752.701888288,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10078,d974622b035a13eeb0d6c4acd0d7f800d23206ce1b527fccc319919c8698a288,10078,flexible,True,1,0.05,optimal,988.545749029,95172.0357931,62998.9243174,59848.9781015,784.511006002,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10078,d974622b035a13eeb0d6c4acd0d7f800d23206ce1b527fccc319919c8698a288,10078,rigid,True,1,0.05,optimal,967.221934019,95172.0357931,61639.9812343,58557.9821726,751.954707408,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10079,b29ad71caa1457909fd3a66890a18aa1d67e99beeb9d780a7fa3c4abbf923360,10079,flexible,False,1,0.05,optimal,774.558077898,84424.5626953,40691.2789427,38656.7149955,676.647620077,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10079,b29ad71caa1457909fd3a66890a18aa1d67e99beeb9d780a7fa3c4abbf923360,10079,rigid,False,1,0.05,optimal,711.401544915,84424.5626953,37373.3610563,35504.6930035,657.698129964,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10079,b29ad71caa1457909fd3a66890a18aa1d67e99beeb9d780a7fa3c4abbf923360,10079,flexible,True,1,0.05,optimal,837.349619609,84424.5626953,43990.0220736,41790.5209699,674.082061439,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10079,b29ad71caa1457909fd3a66890a18aa1d67e99beeb9d780a7fa3c4abbf923360,10079,rigid,True,1,0.05,optimal,771.08368349,84424.5626953,40508.7522141,38483.3146034,657.696765202,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10080,453ef8e3c0698a691921f7dc7810aa7775e75b60b293a55db827efab6fa8156a,10080,flexible,False,1,0.05,optimal,844.595058404,93644.2653366,32884.7707774,31240.5322386,769.516776789,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10080,453ef8e3c0698a691921f7dc7810aa7775e75b60b293a55db827efab6fa8156a,10080,rigid,False,1,0.05,optimal,813.323941039,93644.2653366,31667.2127107,30083.8520751,734.873166048,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10080,453ef8e3c0698a691921f7dc7810aa7775e75b60b293a55db827efab6fa8156a,10080,flexible,True,1,0.05,optimal,913.161620385,93644.2653366,35554.4473891,33776.7250196,764.007177364,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10080,453ef8e3c0698a691921f7dc7810aa7775e75b60b293a55db827efab6fa8156a,10080,rigid,True,1,0.05,optimal,884.103791987,93644.2653366,34423.0649394,32701.9116924,734.873166048,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10081,58000da95bf22679ef3f122b978c646f658641292194fd8f3f044d2d49fafadc,10081,flexible,False,1,0.05,optimal,715.431560241,61645.1515198,38436.5940398,36514.7643378,622.201911267,0.0093355408319,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10081,58000da95bf22679ef3f122b978c646f658641292194fd8f3f044d2d49fafadc,10081,rigid,False,1,0.05,optimal,669.347642705,61645.1515198,35960.7334144,34162.6967437,603.496951753,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10081,58000da95bf22679ef3f122b978c646f658641292194fd8f3f044d2d49fafadc,10081,flexible,True,1,0.05,optimal,776.047170551,61645.1515198,41693.170539,39608.5120121,621.183717334,0.00913044143973,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10081,58000da95bf22679ef3f122b978c646f658641292194fd8f3f044d2d49fafadc,10081,rigid,True,1,0.05,optimal,732.957128132,61645.1515198,39378.1559945,37409.2481948,603.268405722,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10082,2b66ae05d1dde4b644124733ec2bc8edc6f72635ce5752c65ee042b475b01da7,10082,flexible,False,1,0.05,optimal,696.763550936,60653.9331046,35978.6194589,34179.688486,623.67272232,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10082,2b66ae05d1dde4b644124733ec2bc8edc6f72635ce5752c65ee042b475b01da7,10082,rigid,False,1,0.05,optimal,648.164031337,60653.9331046,33469.0972269,31795.6423656,624.436498668,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10082,2b66ae05d1dde4b644124733ec2bc8edc6f72635ce5752c65ee042b475b01da7,10082,flexible,True,1,0.05,optimal,754.220913045,60653.9331046,38945.5320703,36998.2554668,622.659917055,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10082,2b66ae05d1dde4b644124733ec2bc8edc6f72635ce5752c65ee042b475b01da7,10082,rigid,True,1,0.05,optimal,706.471588776,60653.9331046,36479.9111793,34655.9156204,624.253106541,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10083,1cf26da80653f8b90a97cff34374c07207edc2ae150acf03f1a9a4b93d4f3cf1,10083,flexible,False,1,0.05,optimal,825.941455809,89198.7887754,29134.7035011,27677.9683261,731.717069719,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10083,1cf26da80653f8b90a97cff34374c07207edc2ae150acf03f1a9a4b93d4f3cf1,10083,rigid,False,1,0.05,optimal,785.104905952,89198.7887754,27694.2130599,26309.5024069,733.2734188,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10083,1cf26da80653f8b90a97cff34374c07207edc2ae150acf03f1a9a4b93d4f3cf1,10083,flexible,True,1,0.05,optimal,895.047354832,89198.7887754,31572.3821816,29993.7630726,731.466264905,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10083,1cf26da80653f8b90a97cff34374c07207edc2ae150acf03f1a9a4b93d4f3cf1,10083,rigid,True,1,0.05,optimal,859.655946,89198.7887754,30323.966576,28807.7682472,733.2734188,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10084,70fba7753984fc3bd5aa0f531a65006bf542f020986e3818694210aa380322b9,10084,flexible,False,1,0.05,optimal,915.211419832,86744.0273971,53767.9247224,51079.5284863,780.776952592,0.0088938817536,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10084,70fba7753984fc3bd5aa0f531a65006bf542f020986e3818694210aa380322b9,10084,rigid,False,1,0.05,optimal,859.705489051,86744.0273971,50506.9965443,47981.6467171,741.715418449,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10084,70fba7753984fc3bd5aa0f531a65006bf542f020986e3818694210aa380322b9,10084,flexible,True,1,0.05,optimal,970.955481121,86744.0273971,57042.8428737,54190.7007301,786.643251232,0.00468268461592,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10084,70fba7753984fc3bd5aa0f531a65006bf542f020986e3818694210aa380322b9,10084,rigid,True,1,0.05,optimal,915.87810687,86744.0273971,53807.0920423,51116.7374402,741.371965989,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10085,14941ab8dc10fbd8e760c453ac187e1e76c53177d710a7e0367e5837c7b6fd20,10085,flexible,False,1,0.05,optimal,828.529921871,81862.7784456,34714.8138789,32979.073185,681.653257504,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10085,14941ab8dc10fbd8e760c453ac187e1e76c53177d710a7e0367e5837c7b6fd20,10085,rigid,False,1,0.05,optimal,714.726686138,81862.7784456,29946.5393206,28449.2123546,660.3194304,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10085,14941ab8dc10fbd8e760c453ac187e1e76c53177d710a7e0367e5837c7b6fd20,10085,flexible,True,1,0.05,optimal,887.375736262,81862.7784456,37180.4116084,35321.391028,688.975355381,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10085,14941ab8dc10fbd8e760c453ac187e1e76c53177d710a7e0367e5837c7b6fd20,10085,rigid,True,1,0.05,optimal,775.494472527,81862.7784456,32492.6663085,30868.032993,660.3194304,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10086,d951ef5081f24d928a65e98838046bd2796369f4226b02cf544517a713f44b03,10086,flexible,False,1,0.05,optimal,794.573415412,74670.484016,28480.1939119,27056.1842163,623.428734148,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10086,d951ef5081f24d928a65e98838046bd2796369f4226b02cf544517a713f44b03,10086,rigid,False,1,0.05,optimal,763.724658894,74670.484016,27374.4703243,26005.746808,629.639728214,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10086,d951ef5081f24d928a65e98838046bd2796369f4226b02cf544517a713f44b03,10086,flexible,True,1,0.05,optimal,861.056151152,74670.484016,30863.1596253,29320.001644,623.294369955,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10086,d951ef5081f24d928a65e98838046bd2796369f4226b02cf544517a713f44b03,10086,rigid,True,1,0.05,optimal,840.767044764,74670.484016,30135.9295506,28629.1330731,629.639728214,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10087,80cdecf175ef4dc140d9c349d8f05133ea0afb38162bff051934b923d99ab059,10087,flexible,False,1,0.05,optimal,588.932135909,68226.74767,27261.5355657,25898.4587874,632.807036832,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10087,80cdecf175ef4dc140d9c349d8f05133ea0afb38162bff051934b923d99ab059,10087,rigid,False,1,0.05,optimal,515.509798474,68226.74767,23862.8321477,22669.6905403,612.851388334,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10087,80cdecf175ef4dc140d9c349d8f05133ea0afb38162bff051934b923d99ab059,10087,flexible,True,1,0.05,optimal,642.106673185,68226.74767,29722.9728872,28236.8242429,627.177614472,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10087,80cdecf175ef4dc140d9c349d8f05133ea0afb38162bff051934b923d99ab059,10087,rigid,True,1,0.05,optimal,570.844580719,68226.74767,26424.2667209,25103.0533849,612.827555792,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10088,9b96f35408fd38f51bdff65d08e894fe4185197e39ee59584c4bbc1ecb0587ad,10088,flexible,False,1,0.05,optimal,911.645345041,84424.8178558,49711.2513302,47225.6887637,757.554087232,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10088,9b96f35408fd38f51bdff65d08e894fe4185197e39ee59584c4bbc1ecb0587ad,10088,rigid,False,1,0.05,optimal,883.617526598,84424.8178558,48182.9180431,45773.7721409,733.233264029,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10088,9b96f35408fd38f51bdff65d08e894fe4185197e39ee59584c4bbc1ecb0587ad,10088,flexible,True,1,0.05,optimal,967.530487409,84424.8178558,52758.6209822,50120.6899331,755.880638867,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10088,9b96f35408fd38f51bdff65d08e894fe4185197e39ee59584c4bbc1ecb0587ad,10088,rigid,True,1,0.05,optimal,942.002329965,84424.8178558,51366.5920999,48798.2624949,732.79285572,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10089,1644f812ea692d3a96c13cc4cbcfc660f672b8f40d4649b669bdefd054817be0,10089,flexible,False,1,0.05,optimal,849.368098778,87159.1423014,26312.450976,24996.8284272,728.561295794,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10089,1644f812ea692d3a96c13cc4cbcfc660f672b8f40d4649b669bdefd054817be0,10089,rigid,False,1,0.05,optimal,824.423883995,87159.1423014,25539.7077689,24262.7223805,703.239307506,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10089,1644f812ea692d3a96c13cc4cbcfc660f672b8f40d4649b669bdefd054817be0,10089,flexible,True,1,0.05,optimal,918.754939778,87159.1423014,28461.9758461,27038.8770538,732.447314596,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10089,1644f812ea692d3a96c13cc4cbcfc660f672b8f40d4649b669bdefd054817be0,10089,rigid,True,1,0.05,optimal,895.085002984,87159.1423014,27728.7083118,26342.2728962,703.239307506,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10090,cdc228b36861d56c920b20a75e2c071a6b8c251eb353c25bca1575de249d05cf,10090,flexible,False,1,0.05,optimal,757.405342521,61870.1382286,36044.4617817,34242.2386926,616.554190847,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10090,cdc228b36861d56c920b20a75e2c071a6b8c251eb353c25bca1575de249d05cf,10090,rigid,False,1,0.05,optimal,690.95092518,61870.1382286,32881.9362863,31237.839472,590.611057412,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10090,cdc228b36861d56c920b20a75e2c071a6b8c251eb353c25bca1575de249d05cf,10090,flexible,True,1,0.05,optimal,818.048482934,61870.1382286,38930.4321257,36983.9105194,621.393689679,0.00689096301798,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10090,cdc228b36861d56c920b20a75e2c071a6b8c251eb353c25bca1575de249d05cf,10090,rigid,True,1,0.05,optimal,754.215878224,61870.1382286,35892.6771064,34098.0432511,588.390032723,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10091,50513985b22fe9257fe236a0a6f8b46ef9d595d2678308914deb030043a78b40,10091,flexible,False,1,0.05,optimal,1028.86876682,102127.573916,65200.3077524,61940.2923648,830.907503015,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10091,50513985b22fe9257fe236a0a6f8b46ef9d595d2678308914deb030043a78b40,10091,rigid,False,1,0.05,optimal,993.551299897,102127.573916,62962.2091858,59814.0987265,801.91618059,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10091,50513985b22fe9257fe236a0a6f8b46ef9d595d2678308914deb030043a78b40,10091,flexible,True,1,0.05,optimal,1082.91747911,102127.573916,68625.4216141,65194.1505334,827.855831716,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10091,50513985b22fe9257fe236a0a6f8b46ef9d595d2678308914deb030043a78b40,10091,rigid,True,1,0.05,optimal,1050.71923128,102127.573916,66584.9906715,63255.7411379,801.015370279,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10092,7ece1eb2be8778a700f427be3a6f7cab3623d9c752ea339a0bc88929d5f5919a,10092,flexible,False,1,0.05,optimal,913.631698601,86744.0273971,53675.1173881,50991.3615187,781.368123361,0.00852709572237,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10092,7ece1eb2be8778a700f427be3a6f7cab3623d9c752ea339a0bc88929d5f5919a,10092,rigid,False,1,0.05,optimal,854.977764561,86744.0273971,50229.2465851,47717.7842559,747.596211754,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10092,7ece1eb2be8778a700f427be3a6f7cab3623d9c752ea339a0bc88929d5f5919a,10092,flexible,True,1,0.05,optimal,969.232732506,86744.0273971,56941.6327972,54094.5511573,787.777110845,0.00467375507404,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10092,7ece1eb2be8778a700f427be3a6f7cab3623d9c752ea339a0bc88929d5f5919a,10092,rigid,True,1,0.05,optimal,911.067130868,86744.0273971,53524.4511247,50848.2285685,747.253268313,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10093,aff53da1f08dc5a95e387cd166c029bc9b12d369978c177d3092e7e637bbfc9d,10093,flexible,False,1,0.05,optimal,824.888422767,73859.4103949,46863.2204354,44520.0594136,690.767291937,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10093,aff53da1f08dc5a95e387cd166c029bc9b12d369978c177d3092e7e637bbfc9d,10093,rigid,False,1,0.05,optimal,771.357431859,73859.4103949,43822.0398856,41630.9378914,670.450837692,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10093,aff53da1f08dc5a95e387cd166c029bc9b12d369978c177d3092e7e637bbfc9d,10093,flexible,True,1,0.05,optimal,880.164888785,73859.4103949,50003.5641963,47503.3859865,683.582304943,0.0071966470786,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10093,aff53da1f08dc5a95e387cd166c029bc9b12d369978c177d3092e7e637bbfc9d,10093,rigid,True,1,0.05,optimal,828.943765327,73859.4103949,47093.6108823,44738.9303381,669.715840515,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10094,add61140b0482f4f380a5516990c054d99c7705cdc9efbf81ef21e3b4918148a,10094,flexible,False,1,0.05,optimal,830.595370976,74963.936158,37667.4559428,35784.0831457,637.488859477,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10094,add61140b0482f4f380a5516990c054d99c7705cdc9efbf81ef21e3b4918148a,10094,rigid,False,1,0.05,optimal,805.056140656,74963.936158,36509.2532047,34683.7905445,618.725747856,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10094,add61140b0482f4f380a5516990c054d99c7705cdc9efbf81ef21e3b4918148a,10094,flexible,True,1,0.05,optimal,900.291194864,74963.936158,40828.1578531,38786.7499604,641.671003746,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10094,add61140b0482f4f380a5516990c054d99c7705cdc9efbf81ef21e3b4918148a,10094,rigid,True,1,0.05,optimal,881.521538347,74963.936158,39976.9549273,37978.1071809,617.36421496,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10095,e7a60a28dbb096c9fe37ac4179f297d8c76c7856f0cedffd538b8f50398eacdc,10095,flexible,False,1,0.05,optimal,807.086125017,71089.2736206,32229.0158298,30617.5650383,595.479630815,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10095,e7a60a28dbb096c9fe37ac4179f297d8c76c7856f0cedffd538b8f50398eacdc,10095,rigid,False,1,0.05,optimal,783.79502709,71089.2736206,31298.9426436,29733.9955114,589.675981855,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10095,e7a60a28dbb096c9fe37ac4179f297d8c76c7856f0cedffd538b8f50398eacdc,10095,flexible,True,1,0.05,optimal,872.259632275,71089.2736206,34831.5608766,33089.9828328,618.733634756,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10095,e7a60a28dbb096c9fe37ac4179f297d8c76c7856f0cedffd538b8f50398eacdc,10095,rigid,True,1,0.05,optimal,850.035078047,71089.2736206,33944.0775117,32246.8736361,587.377219901,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10096,e875575c578fcffa7f26141aba4d0cf68548dec500aaa865bf54c036373b7c83,10096,flexible,False,1,0.05,optimal,969.846993308,103938.024102,33279.3763059,31615.4074906,781.04645419,0.01,0
