evaluation_split,scenario_id,scenario_hash,episode_seed,analysis_variant,dc_operation,bess_enabled,dc_scale_of_reference_mix,maximum_pv_curtailment_fraction,status,target_dc_peak_kw,reference_mix_operating_peak_kw,pcc_capacity_kw,pv_rated_kw,total_community_load_kwh,total_dc_energy_kwh,total_pv_available_kwh,total_pv_used_kwh,total_pv_curtailed_kwh,pv_utilisation_fraction,renewable_demand_share,total_grid_import_kwh,maximum_pcc_import_kw,hours_near_pcc_limit,near_pcc_limit_fraction,total_bess_charge_kwh,total_bess_discharge_kwh,total_bess_throughput_kwh,maximum_simultaneous_bess_charge_discharge_kw,terminal_soc_deviation_kwh,deadline_miss_gpu_h,deadline_miss_fraction,terminal_backlog_gpu_h,terminal_backlog_fraction
development,hourly_seed_10088,6d15aa63ab952bfbef26177b31bc2944e6069cd7994f11337447cdbaee49eb3c,10088,pv_curtailment_sensitivity,rigid,True,1,0.2,optimal,201.000783984,201.000783984,1000,1181.97434503,77000.7101573,34856.8566521,72200.0228012,57760.018241,14440.0045602,0.8,0.516371130612,54488.3295717,633.136703913,0,0.95,4008.01028928,3617.22928608,7625.23957536,1.22487498024e-12,0,0,0,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,fixed_capacity_pv_operation,flexible,False,1,,optimal,201.000783984,201.000783984,1000,500,56451.9096919,34694.9051167,21771.2315913,21685.1439101,86.087681217,0.996045805638,0.237914445564,69461.6708985,568.132852422,0,0.95,0,0,0,0,0,471.744,0.01,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,fixed_capacity_pv_operation,rigid,False,1,,optimal,201.000783984,201.000783984,1000,500,56451.9096919,34856.8566521,21771.2315913,21360.2535635,410.978027838,0.981122885671,0.233934313415,69948.5127805,612.326495247,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,fixed_capacity_pv_operation,flexible,True,1,,optimal,201.000783984,201.000783984,1000,500,56451.9096919,34694.9051177,21771.2315913,21771.2315813,1.00000142993e-05,0.999999999541,0.238858940126,69383.9767752,602.312910199,0,0.95,86.0876612169,77.6941142483,163.781775465,0,0,471.744,0.01,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,fixed_capacity_pv_operation,rigid,True,1,,optimal,201.000783984,201.000783984,1000,500,56451.9096919,34856.8566521,21771.2315913,21659.5787076,111.652883745,0.994871540304,0.237212477781,69679.5102367,612.326495247,0,0.95,311.001028052,280.678427817,591.67945587,0,0,0,0,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,headline_pv_hosting_envelope,flexible,False,0.5,0.05,optimal,100.500391992,201.000783984,1000,485.819831618,56451.9096919,17353.8366259,21153.7921316,20096.102525,1057.68960658,0.95,0.272283711332,53709.6437928,515.329567183,0,0.95,0,0,0,0,0,235.872,0.01,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,headline_pv_hosting_envelope,rigid,False,0.5,0.05,optimal,100.500391992,201.000783984,1000,463.256598212,56451.9096919,17428.4283261,20171.3333717,19162.7667032,1008.56666859,0.95,0.259375731314,54717.5713148,515.399180617,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,headline_pv_hosting_envelope,flexible,True,0.5,0.05,optimal,100.500391992,201.000783984,1000,547.391246658,56451.9096919,17352.062947,23834.7632041,22643.0250439,1191.7381602,0.95,0.306799542549,51300.9605111,515.727381369,0,0.95,1436.02990892,1296.0169928,2732.04690172,1.35003119794e-13,0,235.872,0.01,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,headline_pv_hosting_envelope,rigid,True,0.5,0.05,optimal,100.500391992,201.000783984,1000,529.122019107,56451.9096919,17428.4283261,23039.2760361,21887.3122343,1151.9638018,0.95,0.296253547581,52141.5681084,514.075322631,0,0.95,1523.51102272,1374.96869801,2898.47972073,3.69482222595e-13,0,0,0,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,headline_pv_hosting_envelope,flexible,False,1,0.05,optimal,201.000783984,201.000783984,1000,612.377199453,56451.9096919,34707.604049,26664.4116611,25331.191078,1333.22058305,0.95,0.277877645881,65828.3226629,612.932264956,0,0.95,0,0,0,0,0,471.744,0.01,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,headline_pv_hosting_envelope,rigid,False,1,0.05,optimal,201.000783984,201.000783984,1000,563.96969195,56451.9096919,34856.8566521,24556.6295479,23328.7980705,1227.83147739,0.95,0.255493519457,67979.9682735,611.040740348,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,headline_pv_hosting_envelope,flexible,True,1,0.05,optimal,201.000783984,201.000783984,1000,678.039411975,56451.9096919,34699.7815341,29523.5061323,28047.3308257,1476.17530661,0.95,0.307699511095,63237.3288086,612.920138581,0,0.95,1363.77854713,1230.81013879,2594.58868592,0,0,471.744,0.01,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,headline_pv_hosting_envelope,rigid,True,1,0.05,optimal,201.000783984,201.000783984,1000,637.05932055,56451.9096919,34856.8566521,27739.1320102,26352.1754097,1386.95660051,0.95,0.28860509746,65100.6828591,609.571679842,0,0.95,1477.86589519,1333.7739704,2811.6398656,6.6264871717e-09,0,0,0,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,headline_pv_hosting_envelope,flexible,False,2,0.05,optimal,402.001567968,201.000783984,1000,862.611577074,56451.9096919,69415.1599028,37560.2328356,35682.2211939,1878.01164178,0.95,0.283491315948,90184.8484008,805.237024544,0,0.95,0,0,0,0,0,943.488,0.01,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,headline_pv_hosting_envelope,rigid,False,2,0.05,optimal,402.001567968,201.000783984,1000,760.581174289,56451.9096919,69713.7133042,33117.5777789,31461.6988899,1655.87888894,0.95,0.249368236313,94703.9241062,802.420632681,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,headline_pv_hosting_envelope,flexible,True,2,0.05,optimal,402.001567968,201.000783984,1000,929.967691161,56451.9096919,69410.1743251,40493.0839534,38468.4297557,2024.65419767,0.95,0.305639542331,87514.1008203,805.019780573,0,0.95,1235.34932398,1114.90276489,2350.25208886,0,0,943.488,0.01,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,headline_pv_hosting_envelope,rigid,True,2,0.05,optimal,402.001567968,201.000783984,1000,837.660116903,56451.9096919,69713.7133042,36473.7847998,34650.0955598,1823.68923999,0.95,0.274639753183,91646.6466134,800.871389203,0,0.95,1344.81207305,1213.69289593,2558.50496897,3.36459198166e-12,0,0,0,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,headline_pv_hosting_envelope,flexible,False,3,0.05,optimal,603.002351952,201.000783984,1000,1108.95744657,56451.9096919,104116.153469,48286.7387884,45872.4018489,2414.33693942,0.95,0.285688205649,114695.661312,998.282189243,3,0.95,0,0,0,0,0,1415.232,0.01,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,headline_pv_hosting_envelope,rigid,False,3,0.05,optimal,603.002351952,201.000783984,1000,947.576582491,56451.9096919,104570.569956,41259.8184558,39196.827533,2062.99092279,0.95,0.243424567915,121825.652115,998.463275667,5,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,headline_pv_hosting_envelope,flexible,True,3,0.05,optimal,603.002351952,201.000783984,1000,1176.14984937,56451.9096919,104105.647336,51212.4615133,48651.8384377,2560.62307567,0.95,0.303018053702,112030.054838,998.326407493,3,0.95,1275.24356467,1150.90731711,2426.15088178,4.05009359383e-14,0,1415.232,0.01,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,headline_pv_hosting_envelope,rigid,True,3,0.05,optimal,603.002351952,201.000783984,1000,1024.45893357,56451.9096919,104570.569956,44607.4653971,42377.0921273,2230.37326986,0.95,0.263175006495,118779.882251,997.020013426,5,0.95,1379.43312959,1244.93839946,2624.37152905,0,0,0,0,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,pv_curtailment_sensitivity,flexible,False,1,0,optimal,201.000783984,201.000783984,1000,479.439412936,56451.9096919,34707.9489455,20875.9729861,20875.9729861,0,1,0.229004007884,70283.8856513,617.290973083,0,0.95,0,0,0,0,0,471.744,0.01,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,pv_curtailment_sensitivity,rigid,False,1,0,optimal,201.000783984,201.000783984,1000,387.649540969,56451.9096919,34856.8566521,16879.2158654,16879.2158654,0,1,0.184858656416,74429.5504786,614.584676405,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,pv_curtailment_sensitivity,flexible,True,1,0,optimal,201.000783984,201.000783984,1000,530.066976071,56451.9096919,34700.7270528,23080.4217899,23080.4217899,0,1,0.253206298953,68121.8344907,618.041793073,0,0.95,508.918317178,459.298781253,968.217098431,0,0,471.744,0.01,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,pv_curtailment_sensitivity,rigid,True,1,0,optimal,201.000783984,201.000783984,1000,472.316061015,56451.9096919,34856.8566521,20565.8046973,20565.8046973,7.27595761418e-12,1,0.225233627841,70774.6725805,612.88292688,0,0.95,325.24034629,293.529412527,618.769758818,0,0,0,0,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,pv_curtailment_sensitivity,flexible,False,1,0.05,optimal,201.000783984,201.000783984,1000,612.377199453,56451.9096919,34707.604049,26664.4116611,25331.191078,1333.22058305,0.95,0.277877645881,65828.3226629,612.932264956,0,0.95,0,0,0,0,0,471.744,0.01,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,pv_curtailment_sensitivity,rigid,False,1,0.05,optimal,201.000783984,201.000783984,1000,563.96969195,56451.9096919,34856.8566521,24556.6295479,23328.7980705,1227.83147739,0.95,0.255493519457,67979.9682735,611.040740348,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,pv_curtailment_sensitivity,flexible,True,1,0.05,optimal,201.000783984,201.000783984,1000,678.039411975,56451.9096919,34699.7815341,29523.5061323,28047.3308257,1476.17530661,0.95,0.307699511095,63237.3288086,612.920138581,0,0.95,1363.77854713,1230.81013879,2594.58868592,0,0,471.744,0.01,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,pv_curtailment_sensitivity,rigid,True,1,0.05,optimal,201.000783984,201.000783984,1000,637.05932055,56451.9096919,34856.8566521,27739.1320102,26352.1754097,1386.95660051,0.95,0.28860509746,65100.6828591,609.571679842,0,0.95,1477.86589519,1333.7739704,2811.6398656,6.6264871717e-09,0,0,0,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,pv_curtailment_sensitivity,flexible,False,1,0.1,optimal,201.000783984,201.000783984,1000,715.112813051,56451.9096919,34710.1454898,31137.7733337,28023.9960003,3113.77733337,0.9,0.307408558797,63138.0591813,610.564921593,0,0.95,0,0,0,0,0,471.744,0.01,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,pv_curtailment_sensitivity,rigid,False,1,0.1,optimal,201.000783984,201.000783984,1000,657.440796146,56451.9096919,34856.8566521,28626.5916609,25763.9324948,2862.65916609,0.9,0.282162748731,65544.8338492,609.162023624,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,pv_curtailment_sensitivity,flexible,True,1,0.1,optimal,201.000783984,201.000783984,1000,783.868729676,56451.9096919,34694.9244795,34131.5753019,30718.4177717,3413.15753019,0.9,0.337021225707,60614.6126107,609.683418851,0,0.95,1909.70472891,1723.50851784,3633.21324674,5.40012479178e-14,0,471.744,0.01,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,pv_curtailment_sensitivity,rigid,True,1,0.1,optimal,201.000783984,201.000783984,1000,724.300660297,56451.9096919,34856.8566521,31537.8348341,28384.0513507,3153.78348341,0.9,0.310857899928,63106.7299336,607.818177887,0,0.95,1866.81990041,1684.80496012,3551.62486053,6.64808923976e-13,0,0,0,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,pv_curtailment_sensitivity,flexible,False,1,0.2,optimal,201.000783984,201.000783984,1000,912.139335463,56451.9096919,34709.9239462,39716.7934318,31773.4347455,7943.35868637,0.8,0.348538785119,59388.3988926,606.003329875,0,0.95,0,0,0,0,0,471.744,0.01,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,pv_curtailment_sensitivity,rigid,False,1,0.2,optimal,201.000783984,201.000783984,1000,849.137595834,56451.9096919,34856.8566521,36973.5425036,29578.8340029,7394.70850071,0.8,0.323942981459,61729.9323411,605.30902556,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,pv_curtailment_sensitivity,flexible,True,1,0.2,optimal,201.000783984,201.000783984,1000,990.198540985,56451.9096919,34694.9051167,43115.6835143,34492.5468115,8623.13670287,0.8,0.378428438601,56926.5666622,604.558919734,0,0.95,2792.80682115,2520.50815609,5313.31497723,4.38886704757e-12,0,471.744,0.01,0,0
development,hourly_seed_10089,d160a522913ac3c6f87d66c26c7e116ce076622d6e6e1dc7272d4b9823d56177,10089,pv_curtailment_sensitivity,rigid,True,1,0.2,optimal,201.000783984,201.000783984,1000,926.775682614,56451.9096919,34856.8566521,40354.0960388,32283.276831,8070.81920775,0.8,0.353561636233,59275.8090448,603.748543598,0,0.95,2567.37981299,2317.06028123,4884.44009422,7.38398189959e-11,0,0,0,0,0
development,hourly_seed_10090,167c66c0e249dd07f3f72e157696ac4bc54109b84b11dd2826d34f7911bdd8de,10090,fixed_capacity_pv_operation,flexible,False,1,,optimal,201.000783984,201.000783984,1000,500,68800.2655124,34694.9051267,29363.3967032,29363.3967032,0,1,0.283717554373,74131.7739359,632.845826792,0,0.95,0,0,0,0,0,471.744,0.01,0,0
development,hourly_seed_10090,167c66c0e249dd07f3f72e157696ac4bc54109b84b11dd2826d34f7911bdd8de,10090,fixed_capacity_pv_operation,rigid,False,1,,optimal,201.000783984,201.000783984,1000,500,68800.2655124,34856.8566521,29363.3967032,29363.3966932,9.99998519546e-06,0.999999999659,0.283274280436,74293.7254713,619.40092581,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10090,167c66c0e249dd07f3f72e157696ac4bc54109b84b11dd2826d34f7911bdd8de,10090,fixed_capacity_pv_operation,flexible,True,1,,optimal,201.000783984,201.000783984,1000,500,68800.2655124,34694.9051267,29363.3967032,29363.3967032,0,1,0.283717554373,74131.7739359,656.657708049,0,0.95,0,0,0,0,0,471.744,0.01,0,0
development,hourly_seed_10090,167c66c0e249dd07f3f72e157696ac4bc54109b84b11dd2826d34f7911bdd8de,10090,fixed_capacity_pv_operation,rigid,True,1,,optimal,201.000783984,201.000783984,1000,500,68800.2655124,34856.8566521,29363.3967032,29363.3966932,9.99998519546e-06,0.999999999659,0.283274280436,74293.7254713,619.40092581,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10090,167c66c0e249dd07f3f72e157696ac4bc54109b84b11dd2826d34f7911bdd8de,10090,headline_pv_hosting_envelope,flexible,False,0.5,0.05,optimal,100.500391992,201.000783984,1000,701.177932517,68800.2655124,17352.6685477,41177.931584,39119.0350048,2058.8965792,0.95,0.454065034831,47033.8990553,550.606982833,0,0.95,0,0,0,0,0,235.872,0.01,0,0
development,hourly_seed_10090,167c66c0e249dd07f3f72e157696ac4bc54109b84b11dd2826d34f7911bdd8de,10090,headline_pv_hosting_envelope,rigid,False,0.5,0.05,optimal,100.500391992,201.000783984,1000,676.142811466,68800.2655124,17428.4283261,39707.6992021,37722.314242,1985.38496011,0.95,0.43746823201,48506.3795964,531.852282433,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10090,167c66c0e249dd07f3f72e157696ac4bc54109b84b11dd2826d34f7911bdd8de,10090,headline_pv_hosting_envelope,flexible,True,0.5,0.05,optimal,100.500391992,201.000783984,1000,764.360543258,68800.2655124,17351.2219496,44888.4437119,42644.0215263,2244.4221856,0.95,0.4949888015,43755.3391702,546.62887435,0,0.95,2542.28958446,2294.41634997,4836.70593443,7.1054273576e-14,0,235.872,0.01,0,0
development,hourly_seed_10090,167c66c0e249dd07f3f72e157696ac4bc54109b84b11dd2826d34f7911bdd8de,10090,headline_pv_hosting_envelope,rigid,True,0.5,0.05,optimal,100.500391992,201.000783984,1000,740.246659375,68800.2655124,17428.4283261,43472.3126348,41298.6970031,2173.61563174,0.95,0.478943785006,45175.4079302,529.052291129,0,0.95,2517.03686994,2271.62577512,4788.66264506,9.33422923658e-13,0,0,0,0,0
development,hourly_seed_10090,167c66c0e249dd07f3f72e157696ac4bc54109b84b11dd2826d34f7911bdd8de,10090,headline_pv_hosting_envelope,flexible,False,1,0.05,optimal,201.000783984,201.000783984,1000,837.217780612,68800.2655124,34707.1630984,49167.1156381,46708.7598562,2458.35578191,0.95,0.451259977019,56798.6687546,645.584956607,0,0.95,0,0,0,0,0,471.744,0.01,0,0
development,hourly_seed_10090,167c66c0e249dd07f3f72e157696ac4bc54109b84b11dd2826d34f7911bdd8de,10090,headline_pv_hosting_envelope,rigid,False,1,0.05,optimal,201.000783984,201.000783984,1000,784.332679944,68800.2655124,34856.8566521,46061.3432569,43758.2760941,2303.06716285,0.95,0.422144423657,59898.8460704,606.981561648,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10090,167c66c0e249dd07f3f72e157696ac4bc54109b84b11dd2826d34f7911bdd8de,10090,headline_pv_hosting_envelope,flexible,True,1,0.05,optimal,201.000783984,201.000783984,1000,901.15636147,68800.2655124,34700.2589193,52922.0234669,50275.9222935,2646.10117334,0.95,0.485755242011,53464.2326797,641.437372585,0,0.95,2457.7491445,2218.11860291,4675.86774741,8.52651282912e-14,0,471.744,0.01,0,0
development,hourly_seed_10090,167c66c0e249dd07f3f72e157696ac4bc54109b84b11dd2826d34f7911bdd8de,10090,headline_pv_hosting_envelope,rigid,True,1,0.05,optimal,201.000783984,201.000783984,1000,848.18805205,68800.2655124,34856.8566521,49811.3645025,47320.7962773,2490.56822512,0.95,0.45651273438,56550.6022608,604.192423516,0,0.95,2197.70639582,1983.43002222,4181.13641804,1.54497532946e-12,0,0,0,0,0
development,hourly_seed_10090,167c66c0e249dd07f3f72e157696ac4bc54109b84b11dd2826d34f7911bdd8de,10090,headline_pv_hosting_envelope,flexible,False,2,0.05,optimal,402.001567968,201.000783984,1000,1102.74617777,68800.2655124,69412.0746636,64760.7469615,61522.7096134,3238.03734807,0.95,0.445131813376,76689.6305626,828.037002076,0,0.95,0,0,0,0,0,943.488,0.01,0,0
development,hourly_seed_10090,167c66c0e249dd07f3f72e157696ac4bc54109b84b11dd2826d34f7911bdd8de,10090,headline_pv_hosting_envelope,rigid,False,2,0.05,optimal,402.001567968,201.000783984,1000,988.604099703,68800.2655124,69713.7133042,58057.5487239,55154.6712877,2902.8774362,0.95,0.398188484361,83359.3075289,776.26965629,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10090,167c66c0e249dd07f3f72e157696ac4bc54109b84b11dd2826d34f7911bdd8de,10090,headline_pv_hosting_envelope,flexible,True,2,0.05,optimal,402.001567968,201.000783984,1000,1165.89858277,68800.2655124,69398.1313599,68469.4852028,65046.0109427,3423.47426014,0.95,0.470671240874,73376.8454331,840.721104899,0,0.95,2302.14875354,2077.68925007,4379.83800361,0,0,943.488,0.01,0,0
development,hourly_seed_10090,167c66c0e249dd07f3f72e157696ac4bc54109b84b11dd2826d34f7911bdd8de,10090,headline_pv_hosting_envelope,rigid,True,2,0.05,optimal,402.001567968,201.000783984,1000,1056.68889561,68800.2655124,69713.7133042,62055.9504675,58953.1529442,3102.79752338,0.95,0.425611576881,79757.3377499,773.221568464,0,0.95,2015.50643592,1818.99455854,3834.50099446,2.88446891657e-10,0,0,0,0,0
development,hourly_seed_10090,167c66c0e249dd07f3f72e157696ac4bc54109b84b11dd2826d34f7911bdd8de,10090,headline_pv_hosting_envelope,flexible,False,3,0.05,optimal,603.002351952,201.000783984,1000,1364.1957616,68800.2655124,104117.585478,80114.8426574,76109.1005246,4005.74213287,0.95,0.440146000478,96808.7504655,1000,4,0.95,0,0,0,0,0,1415.232,0.01,0,0
development,hourly_seed_10090,167c66c0e249dd07f3f72e157696ac4bc54109b84b11dd2826d34f7911bdd8de,10090,headline_pv_hosting_envelope,rigid,False,3,0.05,optimal,603.002351952,201.000783984,1000,1178.95183053,68800.2655124,104570.569956,69236.0605878,65774.2575584,3461.80302939,0.95,0.379384787416,107596.57791,961.663191791,2,0.95,0,0,0,0,0,0,0,0,0
