evaluation_split,scenario_id,scenario_hash,episode_seed,duration_h,recovery_gap_h,event_ordinal,event_start_hour,fixed_capacity_kw,delivered_reduction_kw,fresh_delivered_reduction_kw,delivery_ratio,minimum_interval_delivery_ratio,event_start_backlog_gpu_h,event_start_compute_debt_kwh,fresh_event_start_compute_debt_kwh,paired_compute_debt_increment_kwh,paired_local_service_margin_delta,paired_residual_flexibility_ratio,local_event_success,fresh_local_event_success,failure_labels,fresh_failure_labels
development,hourly_seed_10074,880889926aabef2f78ef3e6697d3659f5d22ca9178f57076ea6924786a328dba,10074,8,12,2,83,41.1908168229,41.1205020106,41.1205020106,0.998292949311,0.986343594487,1501.22026346,445.951084218,120.154832467,325.796251751,0,1,True,True,,
development,hourly_seed_10074,880889926aabef2f78ef3e6697d3659f5d22ca9178f57076ea6924786a328dba,10074,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2530.86053455,756.593334689,116.168681026,640.424653663,0,1,True,True,,
development,hourly_seed_10074,880889926aabef2f78ef3e6697d3659f5d22ca9178f57076ea6924786a328dba,10074,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3811.49901261,1148.57677874,84.3876777715,1064.18910097,0,1,True,True,,
development,hourly_seed_10075,79758b21fd60bc82e69e2f3eff7f611bfb5526d47c125169a4baf765747e6974,10075,8,12,1,63,41.1908168229,40.6530669828,40.6530669828,0.986944909531,0.950000001322,248.474883304,77.1643961679,77.1643961679,0,0,1,True,True,,
development,hourly_seed_10075,79758b21fd60bc82e69e2f3eff7f611bfb5526d47c125169a4baf765747e6974,10075,8,12,2,83,41.1908168229,41.1161511395,41.1161511395,0.998187322099,0.985498576793,1912.23793419,569.370584568,161.529241368,407.841343199,0,1,True,True,,
development,hourly_seed_10075,79758b21fd60bc82e69e2f3eff7f611bfb5526d47c125169a4baf765747e6974,10075,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2826.85005435,845.830032342,119.750831051,726.079201291,-0.345920386977,1,False,True,window_relief,
development,hourly_seed_10075,79758b21fd60bc82e69e2f3eff7f611bfb5526d47c125169a4baf765747e6974,10075,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,4130.82372428,1245.38269757,99.7264489719,1145.6562486,-0.136149948639,1,False,True,window_relief,
development,hourly_seed_10076,95f90517bb203a6ce7e61b6541a5b894396213cfb609cb4b9c53809ccd6fee6e,10076,8,12,1,63,41.1908168229,40.9133973458,40.9133973458,0.993265016369,0.959864479526,384.156081698,117.142416528,117.142416528,0,0,1,True,True,,
development,hourly_seed_10076,95f90517bb203a6ce7e61b6541a5b894396213cfb609cb4b9c53809ccd6fee6e,10076,8,12,2,83,41.1908168229,41.0284267497,41.0284267497,0.996057614641,0.972215532085,1542.71378964,459.637258451,134.096709525,325.540548926,0,1,True,True,,
development,hourly_seed_10076,95f90517bb203a6ce7e61b6541a5b894396213cfb609cb4b9c53809ccd6fee6e,10076,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2599.79643968,775.21151781,135.078656985,640.132860825,0,1,True,True,,
development,hourly_seed_10076,95f90517bb203a6ce7e61b6541a5b894396213cfb609cb4b9c53809ccd6fee6e,10076,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3739.71709204,1123.09505554,80.898621913,1042.19643363,0,1,True,True,,
development,hourly_seed_10077,a8f131ed60054022c7b00fa1d369ed1f9ef4221668f207068bbdbac7d8138014,10077,8,12,1,63,41.1908168229,41.0950792292,41.0950792292,0.99767575394,0.991888458669,238.169481647,73.8866836066,73.8866836066,0,0,1,True,True,,
development,hourly_seed_10077,a8f131ed60054022c7b00fa1d369ed1f9ef4221668f207068bbdbac7d8138014,10077,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1813.88403724,542.373563915,92.3185942652,450.05496965,0,1,True,True,,
development,hourly_seed_10077,a8f131ed60054022c7b00fa1d369ed1f9ef4221668f207068bbdbac7d8138014,10077,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,3384.13340034,1017.42732749,136.003281344,881.424046149,0,1,True,True,,
development,hourly_seed_10077,a8f131ed60054022c7b00fa1d369ed1f9ef4221668f207068bbdbac7d8138014,10077,8,12,4,123,41.1908168229,41.0890601673,41.1908168229,0.997529627635,0.980237021083,4341.04075057,1304.16443211,79.0014836556,1225.16294845,-0.0197629789165,0.997529627635,True,True,,
development,hourly_seed_10078,9cf6acce877e7fdbd8c5bfbf61286bd3859871cacc2e3913d5d8b151d94fd375,10078,8,12,1,63,41.1908168229,41.1908168229,41.1908168229,1,1,781.00154704,234.552132948,234.552132948,0,0,1,True,True,,
development,hourly_seed_10078,9cf6acce877e7fdbd8c5bfbf61286bd3859871cacc2e3913d5d8b151d94fd375,10078,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1558.11077126,464.940237418,124.804038821,340.136198597,0,1,True,True,,
development,hourly_seed_10078,9cf6acce877e7fdbd8c5bfbf61286bd3859871cacc2e3913d5d8b151d94fd375,10078,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2491.74873843,743.450494136,75.7382770394,667.712217097,0,1,True,True,,
development,hourly_seed_10078,9cf6acce877e7fdbd8c5bfbf61286bd3859871cacc2e3913d5d8b151d94fd375,10078,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3814.2182146,1151.25501227,84.2152219356,1067.03979033,0,1,True,True,,
development,hourly_seed_10079,05c01a26604c7d0da85a2d1a814d65b77f587279944c78e77721eeea5d699755,10079,8,12,1,63,41.1908168229,40.6382576911,40.6382576911,0.986585380568,0.952508929364,558.510569122,169.97289091,169.97289091,0,0,1,True,True,,
development,hourly_seed_10079,05c01a26604c7d0da85a2d1a814d65b77f587279944c78e77721eeea5d699755,10079,8,12,2,83,41.1908168229,41.0413416933,41.0413416933,0.996371154032,0.970969232257,1524.34243796,454.185285192,117.616768811,336.56851638,0,1,True,True,,
development,hourly_seed_10079,05c01a26604c7d0da85a2d1a814d65b77f587279944c78e77721eeea5d699755,10079,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2820.10105937,844.376382248,112.176097533,732.200284715,0,1,True,True,,
development,hourly_seed_10079,05c01a26604c7d0da85a2d1a814d65b77f587279944c78e77721eeea5d699755,10079,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3835.36800834,1153.0667575,92.3967069033,1060.6700506,0,1,True,True,,
development,hourly_seed_10080,1d3e1f9e2b26bbc680f69a05b4e9c8141463b1ed3118d546f365954f5270169a,10080,8,12,1,63,41.1908168229,40.8754052432,40.8754052432,0.992342672372,0.967887089952,321.620780339,99.8800078646,99.8800078646,0,0,1,True,True,,
development,hourly_seed_10080,1d3e1f9e2b26bbc680f69a05b4e9c8141463b1ed3118d546f365954f5270169a,10080,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,2138.82987027,638.010064772,174.020386304,463.989678468,0,1,True,True,,
development,hourly_seed_10080,1d3e1f9e2b26bbc680f69a05b4e9c8141463b1ed3118d546f365954f5270169a,10080,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,3364.41166344,1011.08621952,142.58656905,868.499650467,0,1,True,True,,
development,hourly_seed_10080,1d3e1f9e2b26bbc680f69a05b4e9c8141463b1ed3118d546f365954f5270169a,10080,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,4307.99121595,1299.01643042,98.2923299747,1200.72410044,0,1,True,True,,
development,hourly_seed_10081,68f84a17a71b2bb2179f900b0dcdc2b726b1f95ae40f76d20b8d68afde1d7a8b,10081,8,12,1,63,41.1908168229,40.8431690745,40.8431690745,0.991560066656,0.973206069612,659.933910778,199.347443667,199.347443667,0,0,1,True,True,,
development,hourly_seed_10081,68f84a17a71b2bb2179f900b0dcdc2b726b1f95ae40f76d20b8d68afde1d7a8b,10081,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1666.46054693,497.589881251,177.983771975,319.606109276,0,1,True,True,,
development,hourly_seed_10081,68f84a17a71b2bb2179f900b0dcdc2b726b1f95ae40f76d20b8d68afde1d7a8b,10081,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2518.00814911,752.598522261,112.360255603,640.238266658,0,1,True,True,,
development,hourly_seed_10081,68f84a17a71b2bb2179f900b0dcdc2b726b1f95ae40f76d20b8d68afde1d7a8b,10081,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3976.11072513,1196.11503137,142.921099995,1053.19393138,0,1,True,True,,
development,hourly_seed_10082,7e6fd8b80ffc019e20f64e42c074b47d395f57eb90116ae05bccaf5aae1970b3,10082,8,12,1,63,41.1908168229,40.875754668,40.875754668,0.992351155446,0.963296750418,371.032497782,113.047944895,113.047944895,0,0,1,True,True,,
development,hourly_seed_10082,7e6fd8b80ffc019e20f64e42c074b47d395f57eb90116ae05bccaf5aae1970b3,10082,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1538.29578335,459.687393627,147.829373579,311.858020049,0,1,True,True,,
development,hourly_seed_10082,7e6fd8b80ffc019e20f64e42c074b47d395f57eb90116ae05bccaf5aae1970b3,10082,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2471.54581542,735.443880551,111.95003709,623.493843461,-0.118939136459,1,False,True,window_relief,
development,hourly_seed_10082,7e6fd8b80ffc019e20f64e42c074b47d395f57eb90116ae05bccaf5aae1970b3,10082,8,12,4,123,41.1908168229,41.1408354871,41.1850595765,0.998786590321,0.990292722569,3551.10477796,1067.54829467,66.2820066094,1001.26628806,-0.00858911627328,0.998926210382,True,True,,
development,hourly_seed_10083,ced7210cc12d22f12b57e106d1da4643e645d74e529c4aa65a4eccf181d083d3,10083,8,12,1,63,41.1908168229,40.8148319498,40.8148319498,0.990872119027,0.969034687043,368.708654529,112.831530997,112.831530997,0,0,1,True,True,,
development,hourly_seed_10083,ced7210cc12d22f12b57e106d1da4643e645d74e529c4aa65a4eccf181d083d3,10083,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,2058.47388393,614.04649439,136.21748274,477.82901165,0,1,True,True,,
development,hourly_seed_10083,ced7210cc12d22f12b57e106d1da4643e645d74e529c4aa65a4eccf181d083d3,10083,8,12,3,103,41.1908168229,41.0421197827,41.0421197827,0.996390043906,0.974722087991,2891.39128593,864.930095342,72.2326803595,792.697414982,0,1,True,True,,
development,hourly_seed_10083,ced7210cc12d22f12b57e106d1da4643e645d74e529c4aa65a4eccf181d083d3,10083,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3924.13968491,1183.42798406,86.0373198411,1097.39066422,0,1,True,True,,
development,hourly_seed_10084,8fdc45d02d150780b3149edca86f1409f4aaf6ed5ed2252ff6d9b4e79770593c,10084,8,12,1,63,41.1908168229,41.0068158193,41.0068158193,0.995532960553,0.977907476118,373.706141934,114.063993059,114.063993059,0,0,1,True,True,,
development,hourly_seed_10084,8fdc45d02d150780b3149edca86f1409f4aaf6ed5ed2252ff6d9b4e79770593c,10084,8,12,2,83,41.1908168229,41.0570931499,41.0570931499,0.996753556173,0.984793448855,1492.75075243,446.224657882,134.509500563,311.715157319,0,1,True,True,,
development,hourly_seed_10084,8fdc45d02d150780b3149edca86f1409f4aaf6ed5ed2252ff6d9b4e79770593c,10084,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2564.16515391,763.692116294,145.231254949,618.460861345,0,1,True,True,,
development,hourly_seed_10084,8fdc45d02d150780b3149edca86f1409f4aaf6ed5ed2252ff6d9b4e79770593c,10084,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3831.46532595,1152.1093251,107.519102993,1044.5902221,0,1,True,True,,
development,hourly_seed_10085,b87e9aaca69b3c8d876b5b85753c103a32314169c548e79b88be0a857b1503de,10085,8,12,1,63,41.1908168229,40.7284715888,40.7284715888,0.988775526447,0.950000002312,480.704613889,147.236990909,147.236990909,0,0,1,True,True,,
development,hourly_seed_10085,b87e9aaca69b3c8d876b5b85753c103a32314169c548e79b88be0a857b1503de,10085,8,12,2,83,41.1908168229,41.1908168229,41.0991800781,1,1,1874.85911828,557.283220126,116.605036619,440.678183508,0.0177975096024,1.00222964898,True,True,,
development,hourly_seed_10085,b87e9aaca69b3c8d876b5b85753c103a32314169c548e79b88be0a857b1503de,10085,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,3073.4340098,915.905971077,107.754308606,808.151662471,0,1,True,True,,
development,hourly_seed_10085,b87e9aaca69b3c8d876b5b85753c103a32314169c548e79b88be0a857b1503de,10085,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,4038.95739727,1214.47801567,76.4546681782,1138.02334749,0,1,True,True,,
development,hourly_seed_10086,bc93d2ff8145084f3b1bf2048eda614c0dc3f54b6d00f79f35c4916c368f8b1d,10086,8,12,1,63,41.1908168229,41.0708333969,41.0708333969,0.997087131665,0.983711895313,463.057641777,141.55763451,141.55763451,0,0,1,True,True,,
development,hourly_seed_10086,bc93d2ff8145084f3b1bf2048eda614c0dc3f54b6d00f79f35c4916c368f8b1d,10086,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1852.4063517,554.024828249,170.818493108,383.206335141,0,1,True,True,,
development,hourly_seed_10086,bc93d2ff8145084f3b1bf2048eda614c0dc3f54b6d00f79f35c4916c368f8b1d,10086,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2843.92878497,851.248203991,106.506400748,744.741803243,0,1,True,True,,
development,hourly_seed_10086,bc93d2ff8145084f3b1bf2048eda614c0dc3f54b6d00f79f35c4916c368f8b1d,10086,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3868.72877837,1161.55050617,78.6040591644,1082.946447,0,1,True,True,,
development,hourly_seed_10087,c50d1dc1db94ac05d43650441b715ed006ea658577d1ae6bcafe945b42bae944,10087,8,12,1,63,41.1908168229,41.0781252131,41.0781252131,0.997264156954,0.985190773941,440.638230981,133.609016001,133.609016001,0,0,1,True,True,,
development,hourly_seed_10087,c50d1dc1db94ac05d43650441b715ed006ea658577d1ae6bcafe945b42bae944,10087,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1513.1856577,451.286977904,129.065610237,322.221367667,0,1,True,True,,
development,hourly_seed_10087,c50d1dc1db94ac05d43650441b715ed006ea658577d1ae6bcafe945b42bae944,10087,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2543.02075256,760.315119919,118.287166015,642.027953905,-0.399037476885,1,False,True,window_relief,
development,hourly_seed_10087,c50d1dc1db94ac05d43650441b715ed006ea658577d1ae6bcafe945b42bae944,10087,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3737.89085631,1129.96056438,98.5020659549,1031.45849843,-0.320379944754,1,False,True,window_relief,
development,hourly_seed_10088,3782410235b80bc755b8be42307930e6ae877c5df4d7b29e596978f12add2853,10088,8,12,1,63,41.1908168229,40.8531487657,40.8531487657,0.991802346173,0.963007627174,208.363361928,64.7076790735,64.7076790735,0,0,1,True,True,,
development,hourly_seed_10088,3782410235b80bc755b8be42307930e6ae877c5df4d7b29e596978f12add2853,10088,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1449.80086114,433.120667281,125.612463668,307.508203613,0,1,True,True,,
development,hourly_seed_10088,3782410235b80bc755b8be42307930e6ae877c5df4d7b29e596978f12add2853,10088,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2441.32417889,728.996610597,113.078735052,615.917875544,0,1,True,True,,
development,hourly_seed_10088,3782410235b80bc755b8be42307930e6ae877c5df4d7b29e596978f12add2853,10088,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3779.10254057,1139.40469756,106.274322031,1033.13037553,0,1,True,True,,
development,hourly_seed_10089,98178136baa72a78b9830ed514d39b4218852af5fcc2bcaf4c48b23d17129417,10089,8,12,1,63,41.1908168229,41.0577405827,41.0577405827,0.996769274066,0.974154192527,218.297927655,67.792879297,67.792879297,0,0,1,True,True,,
development,hourly_seed_10089,98178136baa72a78b9830ed514d39b4218852af5fcc2bcaf4c48b23d17129417,10089,8,12,2,83,41.1908168229,41.0563592456,41.0563592456,0.996735738991,0.973885911929,1880.4534934,558.740570283,113.370376012,445.370194271,0,1,True,True,,
development,hourly_seed_10089,98178136baa72a78b9830ed514d39b4218852af5fcc2bcaf4c48b23d17129417,10089,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,3187.02090632,951.570642169,101.031035783,850.539606386,0,1,True,True,,
development,hourly_seed_10089,98178136baa72a78b9830ed514d39b4218852af5fcc2bcaf4c48b23d17129417,10089,8,12,4,123,41.1908168229,41.0103737622,41.0569915381,0.995619337644,0.975282557314,4135.94558286,1244.93612611,70.3935494466,1174.54257666,0.00127384277837,0.998864559382,True,True,,
development,hourly_seed_10090,8f86c9d09272a3d07fd1c2c725cfe2eb3c20d47f31cf754733ca387838f0cd2d,10090,8,12,1,63,41.1908168229,40.9626542528,40.9626542528,0.994460838904,0.979927785891,222.376808498,69.0595842981,69.0595842981,0,0,1,True,True,,
development,hourly_seed_10090,8f86c9d09272a3d07fd1c2c725cfe2eb3c20d47f31cf754733ca387838f0cd2d,10090,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1510.4699621,449.125685486,126.301059233,322.824626253,0,1,True,True,,
development,hourly_seed_10090,8f86c9d09272a3d07fd1c2c725cfe2eb3c20d47f31cf754733ca387838f0cd2d,10090,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2567.89576682,767.956651376,132.145984044,635.810667332,0,1,True,True,,
development,hourly_seed_10090,8f86c9d09272a3d07fd1c2c725cfe2eb3c20d47f31cf754733ca387838f0cd2d,10090,8,12,4,123,41.1908168229,41.1516906934,41.1908168229,0.999050124942,0.992400999533,3733.0996106,1128.59342684,75.2253078653,1053.36811898,-0.00759900046715,0.999050124942,True,True,,
development,hourly_seed_10091,4f2231910135e19cc1d2a95ceb73844fb91f8d501dcdeb3d66d236e69984a14a,10091,8,12,1,63,41.1908168229,40.971899969,40.971899969,0.99468529952,0.977602303509,515.921497812,158.422796133,158.422796133,0,0,1,True,True,,
development,hourly_seed_10091,4f2231910135e19cc1d2a95ceb73844fb91f8d501dcdeb3d66d236e69984a14a,10091,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1475.96850467,440.796684037,125.197500728,315.599183309,0,1,True,True,,
development,hourly_seed_10091,4f2231910135e19cc1d2a95ceb73844fb91f8d501dcdeb3d66d236e69984a14a,10091,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2499.4036429,743.037819496,110.613376019,632.424443477,0,1,True,True,,
development,hourly_seed_10091,4f2231910135e19cc1d2a95ceb73844fb91f8d501dcdeb3d66d236e69984a14a,10091,8,12,4,123,41.1908168229,41.1908168229,41.1887289265,1,1,3741.23371083,1123.30652117,78.6948888483,1044.61163232,0.000405507164828,1.00005069097,True,True,,
development,hourly_seed_10092,a0006a439450d13678091309bfb9ca9c11e39bf58b791cbac01593aae2952c58,10092,8,12,1,63,41.1908168229,41.030182002,41.030182002,0.99610022735,0.987161778009,273.52748506,84.9445341766,84.9445341766,0,0,1,True,True,,
development,hourly_seed_10092,a0006a439450d13678091309bfb9ca9c11e39bf58b791cbac01593aae2952c58,10092,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1436.31036591,429.383421743,147.401547233,281.98187451,0,1,True,True,,
development,hourly_seed_10092,a0006a439450d13678091309bfb9ca9c11e39bf58b791cbac01593aae2952c58,10092,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2514.65216424,750.620797836,130.471329247,620.149468589,0,1,True,True,,
development,hourly_seed_10092,a0006a439450d13678091309bfb9ca9c11e39bf58b791cbac01593aae2952c58,10092,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3725.53141882,1122.04725838,93.9020933687,1028.14516501,0,1,True,True,,
development,hourly_seed_10093,544b981c740474a7626aef2c8544bbaa1356646dabc3dc7fb791d61785635525,10093,8,12,1,63,41.1908168229,41.1677588404,41.1677588404,0.99944021546,0.996383905278,438.781754652,134.07010385,134.07010385,0,0,1,True,True,,
development,hourly_seed_10093,544b981c740474a7626aef2c8544bbaa1356646dabc3dc7fb791d61785635525,10093,8,12,2,83,41.1908168229,41.1846520769,41.1846520769,0.999850336884,0.998802695072,1478.37824668,440.574929137,124.500652325,316.074276812,0,1,True,True,,
development,hourly_seed_10093,544b981c740474a7626aef2c8544bbaa1356646dabc3dc7fb791d61785635525,10093,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2609.45721743,780.831274803,148.278533436,632.552741367,0,1,True,True,,
development,hourly_seed_10093,544b981c740474a7626aef2c8544bbaa1356646dabc3dc7fb791d61785635525,10093,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3824.803472,1150.67275874,126.592849499,1024.07990924,0,1,True,True,,
development,hourly_seed_10094,84bdbf24464c0a8a7cd48542482e749974c9b71b085da1e74d806f6b53183b51,10094,8,12,1,63,41.1908168229,40.9921779997,40.9921779997,0.995177594461,0.965564907232,733.771721495,222.295052553,222.295052553,0,0,1,True,True,,
development,hourly_seed_10094,84bdbf24464c0a8a7cd48542482e749974c9b71b085da1e74d806f6b53183b51,10094,8,12,2,83,41.1908168229,41.1908168229,41.1908168229,1,1,1478.82295145,441.226449009,117.42330086,323.803148149,0,1,True,True,,
development,hourly_seed_10094,84bdbf24464c0a8a7cd48542482e749974c9b71b085da1e74d806f6b53183b51,10094,8,12,3,103,41.1908168229,41.1908168229,41.1908168229,1,1,2549.67818762,760.569343162,94.4773269711,666.092016191,0,1,True,True,,
development,hourly_seed_10094,84bdbf24464c0a8a7cd48542482e749974c9b71b085da1e74d806f6b53183b51,10094,8,12,4,123,41.1908168229,41.1908168229,41.1908168229,1,1,3750.39961339,1126.46688873,78.910892163,1047.55599656,0,1,True,True,,
