evaluation_split,scenario_id,scenario_hash,episode_seed,dc_operation,pv_enabled,bess_enabled,pcc_capacity_kw,reference_mix_operating_peak_kw,hosting_dc_peak_kw,hosting_scale_of_reference_mix,minimum_background_gross_headroom_kw,maximum_pcc_power_kw,total_pv_available_kwh,total_pv_used_kwh,total_pv_curtailed_kwh,total_bess_charge_kwh,total_bess_discharge_kwh,terminal_soc_deviation_kwh,hosting_status
validation,hourly_seed_20019,26b82610da5a7e89dd575868500cb0a5f1b0c96ed8feee76ef27a6a4055b6ad9,20019,rigid,False,True,1000,201.000783984,486.639715268,2.42108366755,427.229113711,1000,0,0,0,559.750238715,505.17459044,0,optimal
validation,hourly_seed_20019,26b82610da5a7e89dd575868500cb0a5f1b0c96ed8feee76ef27a6a4055b6ad9,20019,flexible,True,False,1000,201.000783984,924.924887952,4.60159840981,427.229113711,1000,25460.0448199,24398.9099229,1061.13489697,0,0,0,optimal
validation,hourly_seed_20019,26b82610da5a7e89dd575868500cb0a5f1b0c96ed8feee76ef27a6a4055b6ad9,20019,rigid,True,False,1000,201.000783984,568.834462797,2.83001116474,427.229113711,1000,25460.0448199,12248.2904768,13211.7543431,0,0,0,optimal
validation,hourly_seed_20019,26b82610da5a7e89dd575868500cb0a5f1b0c96ed8feee76ef27a6a4055b6ad9,20019,flexible,True,True,1000,201.000783984,929.423728347,4.62398061303,427.229113711,1000,25460.0448199,23520.895263,1939.14955691,607.408322175,548.186010763,0,optimal
validation,hourly_seed_20019,26b82610da5a7e89dd575868500cb0a5f1b0c96ed8feee76ef27a6a4055b6ad9,20019,rigid,True,True,1000,201.000783984,640.964646002,3.18886639792,427.229113711,1000,25460.0448199,11153.6101103,14306.4347096,527.769307087,476.311799646,0,optimal
validation,hourly_seed_20020,e8342e9517614c5c3a851bc53a3fca9995119a1fd74439c9c7c25d2baa659cec,20020,flexible,False,False,1000,201.000783984,744.329542336,3.70311760771,393.510110093,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20020,e8342e9517614c5c3a851bc53a3fca9995119a1fd74439c9c7c25d2baa659cec,20020,rigid,False,False,1000,201.000783984,430.273672985,2.14065669027,393.510110093,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20020,e8342e9517614c5c3a851bc53a3fca9995119a1fd74439c9c7c25d2baa659cec,20020,flexible,False,True,1000,201.000783984,748.477942554,3.72375633427,393.510110093,1000,0,0,0,567.368418823,512.049997988,0,optimal
validation,hourly_seed_20020,e8342e9517614c5c3a851bc53a3fca9995119a1fd74439c9c7c25d2baa659cec,20020,rigid,False,True,1000,201.000783984,477.738918744,2.37680127049,393.510110093,1000,0,0,0,445.54355407,402.103057548,0,optimal
validation,hourly_seed_20020,e8342e9517614c5c3a851bc53a3fca9995119a1fd74439c9c7c25d2baa659cec,20020,flexible,True,False,1000,201.000783984,904.138612798,4.49818450892,393.510110093,1000,29314.6706128,29314.6706128,0,0,0,0,optimal
validation,hourly_seed_20020,e8342e9517614c5c3a851bc53a3fca9995119a1fd74439c9c7c25d2baa659cec,20020,rigid,True,False,1000,201.000783984,549.239626237,2.73252479593,393.510110093,1000,29314.6706128,11649.7947005,17664.8759124,0,0,0,optimal
validation,hourly_seed_20020,e8342e9517614c5c3a851bc53a3fca9995119a1fd74439c9c7c25d2baa659cec,20020,flexible,True,True,1000,201.000783984,904.910622144,4.50202533646,393.510110093,1000,29314.6706128,26223.716287,3090.95432583,123.535232221,111.490547079,0,optimal
validation,hourly_seed_20020,e8342e9517614c5c3a851bc53a3fca9995119a1fd74439c9c7c25d2baa659cec,20020,rigid,True,True,1000,201.000783984,649.762641607,3.23263734961,393.510110093,1000,29314.6706128,16155.417626,13159.2529868,541.672759438,488.859665392,0,optimal
validation,hourly_seed_20021,701ff2017db7951381fa4cef6045ac0dec51fbb4cca48ed63ba37009fa9f3cd0,20021,flexible,False,False,1000,201.000783984,840.699970948,4.18257060637,503.783081771,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20021,701ff2017db7951381fa4cef6045ac0dec51fbb4cca48ed63ba37009fa9f3cd0,20021,rigid,False,False,1000,201.000783984,504.530929723,2.51009433756,503.783081771,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20021,701ff2017db7951381fa4cef6045ac0dec51fbb4cca48ed63ba37009fa9f3cd0,20021,flexible,False,True,1000,201.000783984,842.149566927,4.18978249853,503.783081771,1000,0,0,0,210.526315789,190,0,optimal
validation,hourly_seed_20021,701ff2017db7951381fa4cef6045ac0dec51fbb4cca48ed63ba37009fa9f3cd0,20021,rigid,False,True,1000,201.000783984,587.11360678,2.92095182488,503.783081771,1000,0,0,0,421.052631579,380,0,optimal
validation,hourly_seed_20021,701ff2017db7951381fa4cef6045ac0dec51fbb4cca48ed63ba37009fa9f3cd0,20021,flexible,True,False,1000,201.000783984,983.950490806,4.89525698011,503.783081771,1000,26625.7647801,22373.0079235,4252.75685665,0,0,0,optimal
validation,hourly_seed_20021,701ff2017db7951381fa4cef6045ac0dec51fbb4cca48ed63ba37009fa9f3cd0,20021,rigid,True,False,1000,201.000783984,645.902127638,3.21343088736,503.783081771,1000,26625.7647801,11302.2689529,15323.4958272,0,0,0,optimal
validation,hourly_seed_20021,701ff2017db7951381fa4cef6045ac0dec51fbb4cca48ed63ba37009fa9f3cd0,20021,flexible,True,True,1000,201.000783984,986.497437508,4.90792830732,503.783081771,1000,26625.7647801,21410.1551057,5215.60967438,365.014180554,329.42529795,0,optimal
validation,hourly_seed_20021,701ff2017db7951381fa4cef6045ac0dec51fbb4cca48ed63ba37009fa9f3cd0,20021,rigid,True,True,1000,201.000783984,747.431798733,3.71855165895,503.783081771,1000,26625.7647801,10016.2346876,16609.5300925,586.334060668,529.166489753,0,optimal
validation,hourly_seed_20022,ff5ee2ebbe97b041c4f52690bebeea5c4791804519777c2b3465735aa7ea18bc,20022,flexible,False,False,1000,201.000783984,679.700368505,3.38158068358,372.005388909,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20022,ff5ee2ebbe97b041c4f52690bebeea5c4791804519777c2b3465735aa7ea18bc,20022,rigid,False,False,1000,201.000783984,373.759735661,1.85949391964,372.005388909,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20022,ff5ee2ebbe97b041c4f52690bebeea5c4791804519777c2b3465735aa7ea18bc,20022,flexible,False,True,1000,201.000783984,696.386266065,3.46459477551,372.005388909,1000,0,0,0,1525.72632806,1376.96801107,0,optimal
validation,hourly_seed_20022,ff5ee2ebbe97b041c4f52690bebeea5c4791804519777c2b3465735aa7ea18bc,20022,rigid,False,True,1000,201.000783984,431.309560804,2.14581034091,372.005388909,1000,0,0,0,722.961529613,652.472780476,0,optimal
validation,hourly_seed_20022,ff5ee2ebbe97b041c4f52690bebeea5c4791804519777c2b3465735aa7ea18bc,20022,flexible,True,False,1000,201.000783984,873.939516044,4.34794083248,372.005388909,1000,31093.0143281,30802.6657736,290.348554506,0,0,0,optimal
validation,hourly_seed_20022,ff5ee2ebbe97b041c4f52690bebeea5c4791804519777c2b3465735aa7ea18bc,20022,rigid,True,False,1000,201.000783984,509.521224722,2.53492157903,372.005388909,1000,31093.0143281,15097.9384717,15995.0758564,0,0,0,optimal
validation,hourly_seed_20022,ff5ee2ebbe97b041c4f52690bebeea5c4791804519777c2b3465735aa7ea18bc,20022,flexible,True,True,1000,201.000783984,881.472888366,4.38542015058,372.005388909,1000,31093.0143281,30289.463724,803.550604123,898.388573388,810.795687483,0,optimal
validation,hourly_seed_20022,ff5ee2ebbe97b041c4f52690bebeea5c4791804519777c2b3465735aa7ea18bc,20022,rigid,True,True,1000,201.000783984,609.825427722,3.03394551819,372.005388909,1000,31093.0143281,15504.5407614,15588.4735667,651.747864009,588.202447268,0,optimal
validation,hourly_seed_20023,23d215f649dc36ba5204172d21e77aec2dbf760dbdb812544d2d4f3531b50b4a,20023,flexible,False,False,1000,201.000783984,803.228270205,3.99614496165,427.229113711,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20023,23d215f649dc36ba5204172d21e77aec2dbf760dbdb812544d2d4f3531b50b4a,20023,rigid,False,False,1000,201.000783984,458.232280563,2.27975369787,427.229113711,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20023,23d215f649dc36ba5204172d21e77aec2dbf760dbdb812544d2d4f3531b50b4a,20023,flexible,False,True,1000,201.000783984,805.810600341,4.00899232515,427.229113711,1000,0,0,0,483.196244574,436.084610728,0,optimal
validation,hourly_seed_20023,23d215f649dc36ba5204172d21e77aec2dbf760dbdb812544d2d4f3531b50b4a,20023,rigid,False,True,1000,201.000783984,508.12952701,2.52799773682,427.229113711,1000,0,0,0,443.99424719,400.704808089,0,optimal
validation,hourly_seed_20023,23d215f649dc36ba5204172d21e77aec2dbf760dbdb812544d2d4f3531b50b4a,20023,flexible,True,False,1000,201.000783984,953.362519149,4.7430786102,427.229113711,1000,27228.3946734,26102.6537704,1125.740903,0,0,0,optimal
validation,hourly_seed_20023,23d215f649dc36ba5204172d21e77aec2dbf760dbdb812544d2d4f3531b50b4a,20023,rigid,True,False,1000,201.000783984,565.291234327,2.81238323116,427.229113711,1000,27228.3946734,11888.0844369,15340.3102365,0,0,0,optimal
validation,hourly_seed_20023,23d215f649dc36ba5204172d21e77aec2dbf760dbdb812544d2d4f3531b50b4a,20023,flexible,True,True,1000,201.000783984,956.261308312,4.75750039058,427.229113711,1000,27228.3946734,23597.3892681,3631.0054053,410.722741717,370.6772744,0,optimal
validation,hourly_seed_20023,23d215f649dc36ba5204172d21e77aec2dbf760dbdb812544d2d4f3531b50b4a,20023,rigid,True,True,1000,201.000783984,670.385592841,3.33523869685,427.229113711,1000,27228.3946734,9028.17917681,18200.2154966,519.440895579,468.79540826,0,optimal
validation,hourly_seed_20024,bfa1c712515b6b2871c9d0496b7089348376adcf5e92ff38c1db0aa37274c189,20024,flexible,False,False,1000,201.000783984,762.555532607,3.79379382256,365.140145433,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20024,bfa1c712515b6b2871c9d0496b7089348376adcf5e92ff38c1db0aa37274c189,20024,rigid,False,False,1000,201.000783984,368.018982265,1.83093306887,365.140145433,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20024,bfa1c712515b6b2871c9d0496b7089348376adcf5e92ff38c1db0aa37274c189,20024,flexible,False,True,1000,201.000783984,767.318259476,3.81748888868,365.140145433,1000,0,0,0,425.217046248,383.758384239,0,optimal
validation,hourly_seed_20024,bfa1c712515b6b2871c9d0496b7089348376adcf5e92ff38c1db0aa37274c189,20024,rigid,False,True,1000,201.000783984,432.445606655,2.15146228827,365.140145433,1000,0,0,0,552.546819577,498.673504668,0,optimal
validation,hourly_seed_20024,bfa1c712515b6b2871c9d0496b7089348376adcf5e92ff38c1db0aa37274c189,20024,flexible,True,False,1000,201.000783984,912.917148359,4.54185864485,365.140145433,1000,24330.9881006,22392.2235936,1938.764507,0,0,0,optimal
validation,hourly_seed_20024,bfa1c712515b6b2871c9d0496b7089348376adcf5e92ff38c1db0aa37274c189,20024,rigid,True,False,1000,201.000783984,494.836904683,2.46186554537,365.140145433,1000,24330.9881006,6574.31637828,17756.6717223,0,0,0,optimal
validation,hourly_seed_20024,bfa1c712515b6b2871c9d0496b7089348376adcf5e92ff38c1db0aa37274c189,20024,flexible,True,True,1000,201.000783984,914.814720234,4.55129926412,365.140145433,1000,24330.9881006,20355.609289,3975.3788116,303.959587862,274.323528045,0,optimal
validation,hourly_seed_20024,bfa1c712515b6b2871c9d0496b7089348376adcf5e92ff38c1db0aa37274c189,20024,rigid,True,True,1000,201.000783984,572.544093455,2.84846696668,365.140145433,1000,24330.9881006,11567.8997861,12763.0883145,437.739477531,395.059878472,0,optimal
validation,hourly_seed_20025,8b9c56a801f81f8d87fb1d59598d500fc4c6d3dd64f3eb57a3ae00627332af2e,20025,flexible,False,False,1000,201.000783984,671.741961092,3.34198677128,364.185736642,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20025,8b9c56a801f81f8d87fb1d59598d500fc4c6d3dd64f3eb57a3ae00627332af2e,20025,rigid,False,False,1000,201.000783984,366.186680405,1.82181717477,364.185736642,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20025,8b9c56a801f81f8d87fb1d59598d500fc4c6d3dd64f3eb57a3ae00627332af2e,20025,flexible,False,True,1000,201.000783984,688.734525694,3.42652656394,364.185736642,1000,0,0,0,1511.48224479,1364.11272593,0,optimal
validation,hourly_seed_20025,8b9c56a801f81f8d87fb1d59598d500fc4c6d3dd64f3eb57a3ae00627332af2e,20025,rigid,False,True,1000,201.000783984,418.636979219,2.08276291725,364.185736642,1000,0,0,0,587.183902399,529.933471915,0,optimal
validation,hourly_seed_20025,8b9c56a801f81f8d87fb1d59598d500fc4c6d3dd64f3eb57a3ae00627332af2e,20025,flexible,True,False,1000,201.000783984,881.201056936,4.38406776068,364.185736642,1000,32051.8876071,31711.0399621,340.847644972,0,0,0,optimal
validation,hourly_seed_20025,8b9c56a801f81f8d87fb1d59598d500fc4c6d3dd64f3eb57a3ae00627332af2e,20025,rigid,True,False,1000,201.000783984,475.305852254,2.3646965093,364.185736642,1000,32051.8876071,13998.8101528,18053.0774542,0,0,0,optimal
validation,hourly_seed_20025,8b9c56a801f81f8d87fb1d59598d500fc4c6d3dd64f3eb57a3ae00627332af2e,20025,flexible,True,True,1000,201.000783984,888.398901122,4.41987779109,364.185736642,1000,32051.8876071,31500.0428111,551.844795978,886.669305038,800.219047797,0,optimal
validation,hourly_seed_20025,8b9c56a801f81f8d87fb1d59598d500fc4c6d3dd64f3eb57a3ae00627332af2e,20025,rigid,True,True,1000,201.000783984,569.848719318,2.8350571974,364.185736642,1000,32051.8876071,13665.3894267,18386.4981804,433.386226471,391.13106939,0,optimal
validation,hourly_seed_20026,6e6e393e3da9889909b881d6cf110a2f75b727442ea9092b5c0f92694f251b83,20026,flexible,False,False,1000,201.000783984,703.571247873,3.50034081424,364.185736642,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20026,6e6e393e3da9889909b881d6cf110a2f75b727442ea9092b5c0f92694f251b83,20026,rigid,False,False,1000,201.000783984,364.909902397,1.81546507016,364.185736642,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20026,6e6e393e3da9889909b881d6cf110a2f75b727442ea9092b5c0f92694f251b83,20026,flexible,False,True,1000,201.000783984,715.992801981,3.56213934985,364.185736642,1000,0,0,0,1192.61970106,1076.33928021,0,optimal
validation,hourly_seed_20026,6e6e393e3da9889909b881d6cf110a2f75b727442ea9092b5c0f92694f251b83,20026,rigid,False,True,1000,201.000783984,419.138563583,2.08525835211,364.185736642,1000,0,0,0,600.80665619,542.228007211,0,optimal
validation,hourly_seed_20026,6e6e393e3da9889909b881d6cf110a2f75b727442ea9092b5c0f92694f251b83,20026,flexible,True,False,1000,201.000783984,891.995007388,4.43776879726,364.185736642,1000,32408.0552901,31348.7901366,1059.26515347,0,0,0,optimal
validation,hourly_seed_20026,6e6e393e3da9889909b881d6cf110a2f75b727442ea9092b5c0f92694f251b83,20026,rigid,True,False,1000,201.000783984,465.903681205,2.31791972136,364.185736642,1000,32408.0552901,15201.7370118,17206.3182783,0,0,0,optimal
validation,hourly_seed_20026,6e6e393e3da9889909b881d6cf110a2f75b727442ea9092b5c0f92694f251b83,20026,flexible,True,True,1000,201.000783984,901.44636979,4.48479031734,364.185736642,1000,32408.0552901,29866.2248623,2541.83042779,1197.92124095,1081.12391995,0,optimal
validation,hourly_seed_20026,6e6e393e3da9889909b881d6cf110a2f75b727442ea9092b5c0f92694f251b83,20026,rigid,True,True,1000,201.000783984,556.031531024,2.76631523521,364.185736642,1000,32408.0552901,13154.6154903,19253.4397997,631.893052011,570.28347944,0,optimal
validation,hourly_seed_20027,1ac90b35e11f1b160908c6ae12628886ef5fc616269d57f4e09c799e9df96110,20027,flexible,False,False,1000,201.000783984,710.506660444,3.53484521981,391.732261938,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20027,1ac90b35e11f1b160908c6ae12628886ef5fc616269d57f4e09c799e9df96110,20027,rigid,False,False,1000,201.000783984,393.72607227,1.9588285402,391.732261938,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20027,1ac90b35e11f1b160908c6ae12628886ef5fc616269d57f4e09c799e9df96110,20027,flexible,False,True,1000,201.000783984,720.320374992,3.58366947986,391.732261938,1000,0,0,0,1025.81764466,925.800424307,0,optimal
validation,hourly_seed_20027,1ac90b35e11f1b160908c6ae12628886ef5fc616269d57f4e09c799e9df96110,20027,rigid,False,True,1000,201.000783984,444.886705326,2.21335806014,391.732261938,1000,0,0,0,534.750743058,482.61254561,0,optimal
validation,hourly_seed_20027,1ac90b35e11f1b160908c6ae12628886ef5fc616269d57f4e09c799e9df96110,20027,flexible,True,False,1000,201.000783984,886.360385427,4.40973596152,391.732261938,1000,29780.4316831,29494.2662465,286.165436503,0,0,0,optimal
validation,hourly_seed_20027,1ac90b35e11f1b160908c6ae12628886ef5fc616269d57f4e09c799e9df96110,20027,rigid,True,False,1000,201.000783984,493.363678704,2.45453609148,391.732261938,1000,29780.4316831,10447.3570135,19333.0746695,0,0,0,optimal
validation,hourly_seed_20027,1ac90b35e11f1b160908c6ae12628886ef5fc616269d57f4e09c799e9df96110,20027,flexible,True,True,1000,201.000783984,892.908722794,4.44231462731,391.732261938,1000,29780.4316831,27602.218373,2178.21331008,863.243445918,779.077209941,0,optimal
validation,hourly_seed_20027,1ac90b35e11f1b160908c6ae12628886ef5fc616269d57f4e09c799e9df96110,20027,rigid,True,True,1000,201.000783984,591.359594369,2.94207605885,391.732261938,1000,29780.4316831,14438.0278081,15342.4038749,435.53447746,393.069865908,0,optimal
validation,hourly_seed_20028,f51e99eb46113ce586fa7af8b9757c8b754a2014a2e17f072a30c20fafd9aaee,20028,flexible,False,False,1000,201.000783984,714.434973739,3.55438899082,393.510110093,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20028,f51e99eb46113ce586fa7af8b9757c8b754a2014a2e17f072a30c20fafd9aaee,20028,rigid,False,False,1000,201.000783984,396.811415422,1.97417844625,393.510110093,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20028,f51e99eb46113ce586fa7af8b9757c8b754a2014a2e17f072a30c20fafd9aaee,20028,flexible,False,True,1000,201.000783984,722.886604488,3.59643674099,393.510110093,1000,0,0,0,960.873026982,867.187906852,0,optimal
validation,hourly_seed_20028,f51e99eb46113ce586fa7af8b9757c8b754a2014a2e17f072a30c20fafd9aaee,20028,rigid,False,True,1000,201.000783984,456.918765799,2.27321882404,393.510110093,1000,0,0,0,697.806048143,629.769958449,0,optimal
validation,hourly_seed_20028,f51e99eb46113ce586fa7af8b9757c8b754a2014a2e17f072a30c20fafd9aaee,20028,flexible,True,False,1000,201.000783984,892.132843445,4.43845454611,393.510110093,1000,30679.8204262,29224.0966379,1455.72378838,0,0,0,optimal
validation,hourly_seed_20028,f51e99eb46113ce586fa7af8b9757c8b754a2014a2e17f072a30c20fafd9aaee,20028,rigid,True,False,1000,201.000783984,568.325890791,2.82748096563,393.510110093,1000,30679.8204262,16654.4138297,14025.4065965,0,0,0,optimal
validation,hourly_seed_20028,f51e99eb46113ce586fa7af8b9757c8b754a2014a2e17f072a30c20fafd9aaee,20028,flexible,True,True,1000,201.000783984,895.686780199,4.45613575453,393.510110093,1000,30679.8204262,26260.7314496,4419.08897664,487.940850974,440.366618004,0,optimal
validation,hourly_seed_20028,f51e99eb46113ce586fa7af8b9757c8b754a2014a2e17f072a30c20fafd9aaee,20028,rigid,True,True,1000,201.000783984,668.892753122,3.32781166254,393.510110093,1000,30679.8204262,15471.9059934,15207.9144329,922.862756118,832.883637397,0,optimal
validation,hourly_seed_20029,e9ca373a34dde68a471af780189aead715d121ad1cbaf0cd7bb76e6ab85d203e,20029,flexible,False,False,1000,201.000783984,720.672723651,3.58542245143,393.510110093,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20029,e9ca373a34dde68a471af780189aead715d121ad1cbaf0cd7bb76e6ab85d203e,20029,rigid,False,False,1000,201.000783984,394.176674688,1.96107033453,393.510110093,1000,0,0,0,0,0,0,optimal
validation,hourly_seed_20029,e9ca373a34dde68a471af780189aead715d121ad1cbaf0cd7bb76e6ab85d203e,20029,flexible,False,True,1000,201.000783984,727.727525241,3.6205208299,393.510110093,1000,0,0,0,897.647441676,810.126816113,0,optimal
validation,hourly_seed_20029,e9ca373a34dde68a471af780189aead715d121ad1cbaf0cd7bb76e6ab85d203e,20029,rigid,False,True,1000,201.000783984,450.679559318,2.24217811685,393.510110093,1000,0,0,0,507.809627593,458.298188902,0,optimal
validation,hourly_seed_20029,e9ca373a34dde68a471af780189aead715d121ad1cbaf0cd7bb76e6ab85d203e,20029,flexible,True,False,1000,201.000783984,898.265912857,4.46896721024,393.510110093,1000,30304.4347678,29442.3352597,862.099508108,0,0,0,optimal
validation,hourly_seed_20029,e9ca373a34dde68a471af780189aead715d121ad1cbaf0cd7bb76e6ab85d203e,20029,rigid,True,False,1000,201.000783984,574.725759279,2.85932098317,393.510110093,1000,30304.4347678,19216.3753099,11088.0594578,0,0,0,optimal
validation,hourly_seed_20029,e9ca373a34dde68a471af780189aead715d121ad1cbaf0cd7bb76e6ab85d203e,20029,flexible,True,True,1000,201.000783984,901.991975092,4.487504761,393.510110093,1000,30304.4347678,25774.3587333,4530.07603444,592.984148106,535.168193666,0,optimal
validation,hourly_seed_20029,e9ca373a34dde68a471af780189aead715d121ad1cbaf0cd7bb76e6ab85d203e,20029,rigid,True,True,1000,201.000783984,658.158591404,3.2744080812,393.510110093,1000,30304.4347678,15811.4025907,14493.0321771,679.9333789,613.639874457,0,optimal
